CaseId,SystemName,SystemSynonyms,Title,Description,Domains,RelationshipType,SourceName,SourceType,TargetName,TargetType,Extension,AllActors,AllPrimaryActors,AllSecondaryActors,AllUseCases,CreatedAt
9,Satellite System,Space System | Satellite,Satellite System,"The Satellite System manages the operation of a satellite, enabling payload status retrieval, command transmission (both real-time and stored), infrared sensor pointing, and orbital maneuvers. The system interacts with Payload Operators for status and sensor control, Flight Controllers for orbital adjustments, and Environmental Test Engineers for power generation testing. The Solar Simulation Chamber is used to test electricity generation.",Infrared Sensor Operation | Orbital Mechanics | Payload Management | Power Systems Testing | Satellite Command and Control,generalization,Send Real Time Command,usecase,Send Command,usecase,,Environmental Test Engineer | Flight Controller | Payload Operator | Solar Simulation Chamber,Environmental Test Engineer | Flight Controller | Payload Operator,Solar Simulation Chamber,Execute Hohmann Transfer | Generate Electricity | Get Payload Status | Point Infrared Sensor | Send Command | Send Real Time Command | Send Stored Command,2026-02-26 18:30:58
9,Satellite System,Space System | Satellite,Satellite System,"The Satellite System manages the operation of a satellite, enabling payload status retrieval, command transmission (both real-time and stored), infrared sensor pointing, and orbital maneuvers. The system interacts with Payload Operators for status and sensor control, Flight Controllers for orbital adjustments, and Environmental Test Engineers for power generation testing. The Solar Simulation Chamber is used to test electricity generation.",Infrared Sensor Operation | Orbital Mechanics | Payload Management | Power Systems Testing | Satellite Command and Control,include,Get Payload Status,usecase,Send Command,usecase,,Environmental Test Engineer | Flight Controller | Payload Operator | Solar Simulation Chamber,Environmental Test Engineer | Flight Controller | Payload Operator,Solar Simulation Chamber,Execute Hohmann Transfer | Generate Electricity | Get Payload Status | Point Infrared Sensor | Send Command | Send Real Time Command | Send Stored Command,2026-02-26 18:30:58
9,Satellite System,Space System | Satellite,Satellite System,"The Satellite System manages the operation of a satellite, enabling payload status retrieval, command transmission (both real-time and stored), infrared sensor pointing, and orbital maneuvers. The system interacts with Payload Operators for status and sensor control, Flight Controllers for orbital adjustments, and Environmental Test Engineers for power generation testing. The Solar Simulation Chamber is used to test electricity generation.",Infrared Sensor Operation | Orbital Mechanics | Payload Management | Power Systems Testing | Satellite Command and Control,include,Point Infrared Sensor,usecase,Send Command,usecase,,Environmental Test Engineer | Flight Controller | Payload Operator | Solar Simulation Chamber,Environmental Test Engineer | Flight Controller | Payload Operator,Solar Simulation Chamber,Execute Hohmann Transfer | Generate Electricity | Get Payload Status | Point Infrared Sensor | Send Command | Send Real Time Command | Send Stored Command,2026-02-26 18:30:58
9,Satellite System,Space System | Satellite,Satellite System,"The Satellite System manages the operation of a satellite, enabling payload status retrieval, command transmission (both real-time and stored), infrared sensor pointing, and orbital maneuvers. The system interacts with Payload Operators for status and sensor control, Flight Controllers for orbital adjustments, and Environmental Test Engineers for power generation testing. The Solar Simulation Chamber is used to test electricity generation.",Infrared Sensor Operation | Orbital Mechanics | Payload Management | Power Systems Testing | Satellite Command and Control,include,Execute Hohmann Transfer,usecase,Send Command,usecase,,Environmental Test Engineer | Flight Controller | Payload Operator | Solar Simulation Chamber,Environmental Test Engineer | Flight Controller | Payload Operator,Solar Simulation Chamber,Execute Hohmann Transfer | Generate Electricity | Get Payload Status | Point Infrared Sensor | Send Command | Send Real Time Command | Send Stored Command,2026-02-26 18:30:58
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,Camera,actor,Capture Image,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,Server,actor,Feed Command,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,Server,actor,Start Mission,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,GPS,actor,Remove Coordinate,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,Operator,actor,Evaluate Mission,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,Operator,actor,Monitor Mission,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,Operator,actor,Allocate Uav,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,association,Operator,actor,Create Mission,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,include,Create Marker,usecase,Remove Coordinate,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,include,Create Mission,usecase,Create Marker,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,include,Start Mission,usecase,Capture Image,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,include,Feed Command,usecase,Assign Search Area,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,include,Start Mission,usecase,Send Command,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
10,UAV Mission Planning,Mission System | UAV Planning | UAV Control,UAV Mission Planning,"The UAV Mission Planning system enables an Operator to plan, execute, and monitor missions for Unmanned Aerial Vehicles (UAVs). The Operator interacts with the system to create missions, allocate UAVs, and evaluate mission outcomes. The system utilizes a Camera for image capture during missions, a Server for command processing and mission initiation, and GPS for coordinate management. The system supports creating markers and removing coordinates as part of mission definition, and sending commands to the UAV during mission execution.",Command and Control Systems | Geospatial Data Processing | Image Acquisition | Mission Planning | UAV Mission Management,include,Create Mission,usecase,Start Mission,usecase,,Camera | GPS | Operator | Server,Operator,Camera | GPS | Server,Allocate Uav | Assign Search Area | Capture Image | Create Marker | Create Mission | Evaluate Mission | Feed Command | Monitor Mission | Remove Coordinate | Send Command | Start Mission,2026-02-26 18:31:23
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,association,Maintenance Crew,actor,Apply Maintenance Procedure,usecase,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,association,System User,actor,Inform User,usecase,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,association,Sensor,actor,Acquire Input,usecase,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,association,Run Shutdown Procdure,usecase,Supervisor,actor,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,association,Run Setup Proedure,usecase,Supervisor,actor,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,association,Perform Computation,usecase,Actuator,actor,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,extend,Store Result,usecase,Perform Computation,usecase,When Storing is Required,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,generalization,Apply Upon Request Maintenance,usecase,Apply Maintenance Procedure,usecase,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,generalization,Apply Scheduled Maintenance,usecase,Apply Maintenance Procedure,usecase,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
11,Real Time System Controller,Controller System | Real Time Controller | RTS Controller,Real Time System Controller,"The Real Time System Controller manages system maintenance, setup, and shutdown procedures, as well as data acquisition, computation, and information delivery. The Maintenance Crew initiates maintenance procedures, while the Supervisor oversees system setup and shutdown. The System User receives information from the system. Sensors provide input for computation, and actuators execute computational results. The system supports both scheduled and on-demand maintenance.",Data Acquisition and Processing | Real-time Control Systems | Supervisory Control | System Maintenance Management | User Information Systems,include,Perform Computation,usecase,Acquire Input,usecase,,Actuator | Maintenance Crew | Sensor | Supervisor | System User,Maintenance Crew | Supervisor | System User,Actuator | Sensor,Acquire Input | Apply Maintenance Procedure | Apply Scheduled Maintenance | Apply Upon Request Maintenance | Inform User | Perform Computation | Run Setup Proedure | Run Shutdown Procdure | Store Result,2026-02-26 18:31:46
12,Aircraft Design Review System,Aircraft Review System | Design Review | Review System,Aircraft Design Review System,"The Aircraft Design Review System facilitates the review and approval of aircraft designs. Design Engineers submit designs and register components. Systems Engineers review these designs. Project Managers approve modifications. The system generates review reports, optionally extending the submission process when changes are required, and incorporates design component registration into the submission process.",Aerospace Engineering | Configuration Management | Design Review | Project Management | Systems Engineering,association,Design Engineer,actor,Submit Design,usecase,,Design Engineer | Project Manager | Systems Engineer,Design Engineer | Project Manager | Systems Engineer,,Approve Modification | Generate Review Report | Register Design Component | Review Design | Submit Design,2026-02-26 18:32:05
12,Aircraft Design Review System,Aircraft Review System | Design Review | Review System,Aircraft Design Review System,"The Aircraft Design Review System facilitates the review and approval of aircraft designs. Design Engineers submit designs and register components. Systems Engineers review these designs. Project Managers approve modifications. The system generates review reports, optionally extending the submission process when changes are required, and incorporates design component registration into the submission process.",Aerospace Engineering | Configuration Management | Design Review | Project Management | Systems Engineering,association,Systems Engineer,actor,Review Design,usecase,,Design Engineer | Project Manager | Systems Engineer,Design Engineer | Project Manager | Systems Engineer,,Approve Modification | Generate Review Report | Register Design Component | Review Design | Submit Design,2026-02-26 18:32:05
12,Aircraft Design Review System,Aircraft Review System | Design Review | Review System,Aircraft Design Review System,"The Aircraft Design Review System facilitates the review and approval of aircraft designs. Design Engineers submit designs and register components. Systems Engineers review these designs. Project Managers approve modifications. The system generates review reports, optionally extending the submission process when changes are required, and incorporates design component registration into the submission process.",Aerospace Engineering | Configuration Management | Design Review | Project Management | Systems Engineering,association,Project Manager,actor,Approve Modification,usecase,,Design Engineer | Project Manager | Systems Engineer,Design Engineer | Project Manager | Systems Engineer,,Approve Modification | Generate Review Report | Register Design Component | Review Design | Submit Design,2026-02-26 18:32:05
12,Aircraft Design Review System,Aircraft Review System | Design Review | Review System,Aircraft Design Review System,"The Aircraft Design Review System facilitates the review and approval of aircraft designs. Design Engineers submit designs and register components. Systems Engineers review these designs. Project Managers approve modifications. The system generates review reports, optionally extending the submission process when changes are required, and incorporates design component registration into the submission process.",Aerospace Engineering | Configuration Management | Design Review | Project Management | Systems Engineering,association,Design Engineer,actor,Register Design Component,usecase,,Design Engineer | Project Manager | Systems Engineer,Design Engineer | Project Manager | Systems Engineer,,Approve Modification | Generate Review Report | Register Design Component | Review Design | Submit Design,2026-02-26 18:32:05
12,Aircraft Design Review System,Aircraft Review System | Design Review | Review System,Aircraft Design Review System,"The Aircraft Design Review System facilitates the review and approval of aircraft designs. Design Engineers submit designs and register components. Systems Engineers review these designs. Project Managers approve modifications. The system generates review reports, optionally extending the submission process when changes are required, and incorporates design component registration into the submission process.",Aerospace Engineering | Configuration Management | Design Review | Project Management | Systems Engineering,extend,Generate Review Report,usecase,Submit Design,usecase,When Change is Required,Design Engineer | Project Manager | Systems Engineer,Design Engineer | Project Manager | Systems Engineer,,Approve Modification | Generate Review Report | Register Design Component | Review Design | Submit Design,2026-02-26 18:32:05
12,Aircraft Design Review System,Aircraft Review System | Design Review | Review System,Aircraft Design Review System,"The Aircraft Design Review System facilitates the review and approval of aircraft designs. Design Engineers submit designs and register components. Systems Engineers review these designs. Project Managers approve modifications. The system generates review reports, optionally extending the submission process when changes are required, and incorporates design component registration into the submission process.",Aerospace Engineering | Configuration Management | Design Review | Project Management | Systems Engineering,include,Register Design Component,usecase,Submit Design,usecase,,Design Engineer | Project Manager | Systems Engineer,Design Engineer | Project Manager | Systems Engineer,,Approve Modification | Generate Review Report | Register Design Component | Review Design | Submit Design,2026-02-26 18:32:05
13,Inverted Pendulum System,Pendulum System | Inverted Pendulum,Inverted Pendulum System,"The Inverted Pendulum System is controlled by a User and subject to external Disturbances. The User can start and stop the controller, set the controller gain, and set the amplifier gain. The Disturbance actor introduces external forces to the system, affecting its stability. The system's core functionality revolves around maintaining the pendulum's balance through controller adjustments.",Control Systems Engineering | Mechanical Engineering | Robotics | Signal Processing | System Dynamics,association,Disturbance,actor,Disturb System,usecase,,Disturbance | User,User,Disturbance,Disturb System | Set Amplifier Gain | Set Controller Gain | Start Controller | Stop Controller,2026-02-26 18:32:29
13,Inverted Pendulum System,Pendulum System | Inverted Pendulum,Inverted Pendulum System,"The Inverted Pendulum System is controlled by a User and subject to external Disturbances. The User can start and stop the controller, set the controller gain, and set the amplifier gain. The Disturbance actor introduces external forces to the system, affecting its stability. The system's core functionality revolves around maintaining the pendulum's balance through controller adjustments.",Control Systems Engineering | Mechanical Engineering | Robotics | Signal Processing | System Dynamics,association,User,actor,Stop Controller,usecase,,Disturbance | User,User,Disturbance,Disturb System | Set Amplifier Gain | Set Controller Gain | Start Controller | Stop Controller,2026-02-26 18:32:29
13,Inverted Pendulum System,Pendulum System | Inverted Pendulum,Inverted Pendulum System,"The Inverted Pendulum System is controlled by a User and subject to external Disturbances. The User can start and stop the controller, set the controller gain, and set the amplifier gain. The Disturbance actor introduces external forces to the system, affecting its stability. The system's core functionality revolves around maintaining the pendulum's balance through controller adjustments.",Control Systems Engineering | Mechanical Engineering | Robotics | Signal Processing | System Dynamics,association,User,actor,Start Controller,usecase,,Disturbance | User,User,Disturbance,Disturb System | Set Amplifier Gain | Set Controller Gain | Start Controller | Stop Controller,2026-02-26 18:32:29
